IPAddress,Parameter,Periodicity,RFValue,Thresholdvalue,ClientName
10.254.242.3,InterfaceCRCErrors(GigabitEthernet0/3),120,3,100,ATMSL
10.254.242.3,InterfaceOutErrorsRate(GigabitEthernet0/3),180,3,10,ATMSL
10.254.242.3,InterfaceCRCErrors(GigabitEthernet0/4),120,3,100,ATMSL
10.254.242.3,InterfaceOutUtilization(GigabitEthernet0/4),60,3,90,ATMSL
10.254.242.3,InterfaceOutErrorsRate(GigabitEthernet0/4),180,3,10,ATMSL
10.254.242.3,InterfaceOutDiscardsRate(GigabitEthernet0/4),180,3,10,ATMSL
10.254.242.3,InterfaceOutDiscardsRate(GigabitEthernet0/5),180,3,10,ATMSL
10.254.242.3,InterfaceInErrorsRate(GigabitEthernet0/6),180,3,10,ATMSL
10.254.242.3,InterfaceInUtilization(GigabitEthernet0/7),60,3,90,ATMSL
10.254.242.3,InterfaceInErrorsRate(GigabitEthernet0/7),180,3,10,ATMSL
10.254.242.3,InterfaceInDiscardsRate(GigabitEthernet0/7),180,3,10,ATMSL
10.254.242.3,InterfaceOperStatus(GigabitEthernet0/8),60,3,DOWN,ATMSL
10.254.242.3,InterfaceCRCErrors(GigabitEthernet0/9),120,3,100,ATMSL
10.254.242.3,InterfaceOperStatus(GigabitEthernet0/9),60,3,DOWN,ATMSL
10.254.242.3,InterfaceCRCErrors(GigabitEthernet0/10),120,3,100,ATMSL
10.254.242.3,InterfaceOutUtilization(GigabitEthernet0/10),60,3,90,ATMSL
10.254.242.3,InterfaceOutErrorsRate(GigabitEthernet0/10),180,3,10,ATMSL
10.254.242.3,InterfaceOutDiscardsRate(GigabitEthernet0/10),180,3,10,ATMSL
10.254.242.3,InterfaceOutUtilization(GigabitEthernet0/11),60,3,90,ATMSL
10.254.242.3,InterfaceOutDiscardsRate(GigabitEthernet0/11),180,3,10,ATMSL
10.254.242.3,InterfaceInErrorsRate(GigabitEthernet0/13),180,3,10,ATMSL
10.254.242.3,InterfaceInUtilization(GigabitEthernet0/14),60,3,90,ATMSL
10.254.242.3,InterfaceInErrorsRate(GigabitEthernet0/14),180,3,10,ATMSL
10.254.242.3,InterfaceInDiscardsRate(GigabitEthernet0/14),180,3,10,ATMSL
10.254.242.3,InterfaceOperStatus(GigabitEthernet0/15),60,3,DOWN,ATMSL
10.254.242.3,InterfaceInDiscardsRate(GigabitEthernet0/15),180,3,10,ATMSL
10.254.242.3,InterfaceOperStatus(GigabitEthernet0/16),60,3,DOWN,ATMSL
10.254.242.3,InterfaceCRCErrors(GigabitEthernet0/17),120,3,100,ATMSL
10.254.242.3,InterfaceOutUtilization(GigabitEthernet0/17),60,3,90,ATMSL
10.254.242.3,InterfaceOutErrorsRate(GigabitEthernet0/17),180,3,10,ATMSL
10.254.242.3,InterfaceOutDiscardsRate(GigabitEthernet0/17),180,3,10,ATMSL
10.254.242.3,InterfaceOutUtilization(GigabitEthernet0/18),60,3,90,ATMSL
10.254.242.3,InterfaceOutDiscardsRate(GigabitEthernet0/18),180,3,10,ATMSL
10.254.242.3,InterfaceInErrorsRate(GigabitEthernet0/19),180,3,10,ATMSL
10.254.242.3,InterfaceInUtilization(GigabitEthernet0/20),60,3,90,ATMSL
10.254.242.3,InterfaceInErrorsRate(GigabitEthernet0/20),180,3,10,ATMSL
10.254.242.3,InterfaceInDiscardsRate(GigabitEthernet0/20),180,3,10,ATMSL
10.254.242.3,InterfaceOperStatus(GigabitEthernet0/21),60,3,DOWN,ATMSL
10.254.242.3,InterfaceInDiscardsRate(GigabitEthernet0/21),180,3,10,ATMSL
10.254.242.3,InterfaceOperStatus(GigabitEthernet0/22),60,3,DOWN,ATMSL
10.254.242.3,InterfaceCRCErrors(GigabitEthernet0/23),120,3,100,ATMSL
10.254.242.3,InterfaceOutUtilization(GigabitEthernet0/23),60,3,90,ATMSL
10.254.242.3,InterfaceOutErrorsRate(GigabitEthernet0/23),180,3,10,ATMSL
10.254.242.3,InterfaceOutUtilization(GigabitEthernet0/24),60,3,90,ATMSL
10.254.242.3,InterfaceOutDiscardsRate(GigabitEthernet0/24),180,3,10,ATMSL
10.254.242.3,InterfaceInUtilization(GigabitEthernet0/26),60,3,90,ATMSL
10.254.242.3,InterfaceInErrorsRate(GigabitEthernet0/26),180,3,10,ATMSL
10.254.242.3,InterfaceInDiscardsRate(GigabitEthernet0/26),180,3,10,ATMSL
10.254.242.3,InterfaceInUtilization(GigabitEthernet0/27),60,3,90,ATMSL
10.254.242.3,InterfaceInDiscardsRate(GigabitEthernet0/27),180,3,10,ATMSL
10.254.242.3,InterfaceOperStatus(GigabitEthernet0/28),60,3,DOWN,ATMSL
10.254.242.3,InterfaceCRCErrors(GigabitEthernet0/29),120,3,100,ATMSL
10.254.242.3,InterfaceOutErrorsRate(GigabitEthernet0/29),180,3,10,ATMSL
10.254.242.3,InterfaceOutUtilization(GigabitEthernet0/30),60,3,90,ATMSL
10.254.242.3,InterfaceOutErrorsRate(GigabitEthernet0/30),180,3,10,ATMSL
10.254.242.3,InterfaceOutDiscardsRate(GigabitEthernet0/30),180,3,10,ATMSL
10.254.242.3,InterfaceInUtilization(GigabitEthernet0/32),60,3,90,ATMSL
10.254.242.3,InterfaceInErrorsRate(GigabitEthernet0/32),180,3,10,ATMSL
10.254.242.3,InterfaceInUtilization(GigabitEthernet0/33),60,3,90,ATMSL
10.254.242.3,InterfaceInDiscardsRate(GigabitEthernet0/33),180,3,10,ATMSL
10.254.242.3,InterfaceOperStatus(GigabitEthernet0/34),60,3,DOWN,ATMSL
10.254.242.3,InterfaceCRCErrors(GigabitEthernet0/35),120,3,100,ATMSL
10.254.242.3,InterfaceOutErrorsRate(GigabitEthernet0/35),180,3,10,ATMSL
10.254.242.3,InterfaceCRCErrors(GigabitEthernet0/36),120,3,100,ATMSL
10.254.242.3,InterfaceOutUtilization(GigabitEthernet0/36),60,3,90,ATMSL
10.254.242.3,InterfaceOutErrorsRate(GigabitEthernet0/36),180,3,10,ATMSL
10.254.242.3,InterfaceOutDiscardsRate(GigabitEthernet0/36),180,3,10,ATMSL
10.254.242.3,InterfaceOutDiscardsRate(GigabitEthernet0/37),180,3,10,ATMSL
10.254.242.3,InterfaceInUtilization(GigabitEthernet0/38),60,3,90,ATMSL
10.254.242.3,InterfaceInErrorsRate(GigabitEthernet0/38),180,3,10,ATMSL
10.254.242.3,InterfaceInUtilization(GigabitEthernet0/39),60,3,90,ATMSL
10.254.242.3,InterfaceInDiscardsRate(GigabitEthernet0/39),180,3,10,ATMSL
10.254.242.3,InterfaceOperStatus(GigabitEthernet0/40),60,3,DOWN,ATMSL
10.254.242.3,InterfaceCRCErrors(GigabitEthernet0/41),120,3,100,ATMSL
10.254.242.3,InterfaceOutErrorsRate(GigabitEthernet0/41),180,3,10,ATMSL
10.254.242.3,InterfaceCRCErrors(GigabitEthernet0/42),120,3,100,ATMSL
10.254.242.3,InterfaceOutUtilization(GigabitEthernet0/42),60,3,90,ATMSL
10.254.242.3,InterfaceOutErrorsRate(GigabitEthernet0/42),180,3,10,ATMSL
10.254.242.3,InterfaceOutDiscardsRate(GigabitEthernet0/42),180,3,10,ATMSL
10.254.242.3,InterfaceCRCErrors(GigabitEthernet0/30),120,3,100,ATMSL
10.254.242.3,InterfaceCRCErrors(GigabitEthernet0/31),120,3,100,ATMSL
10.254.242.3,InterfaceInUtilization(GigabitEthernet0/31),60,3,80,ATMSL
10.254.242.3,InterfaceOutUtilization(GigabitEthernet0/31),60,3,80,ATMSL
10.254.242.3,InterfaceOutUtilization(GigabitEthernet0/32),60,3,90,ATMSL
10.254.242.3,InterfaceOperStatus(GigabitEthernet0/32),60,3,DOWN,ATMSL
10.254.242.3,InterfaceOperStatus(GigabitEthernet0/33),60,3,DOWN,ATMSL
10.254.242.3,InterfaceInErrorsRate(GigabitEthernet0/33),180,3,10,ATMSL
10.254.242.3,InterfaceInErrorsRate(GigabitEthernet0/34),180,3,10,ATMSL
10.254.242.3,InterfaceOutErrorsRate(GigabitEthernet0/34),180,3,10,ATMSL
10.254.242.3,InterfaceInDiscardsRate(GigabitEthernet0/34),180,3,10,ATMSL
10.254.242.3,InterfaceOutDiscardsRate(GigabitEthernet0/34),180,3,10,ATMSL
10.254.242.3,InterfaceInDiscardsRate(GigabitEthernet0/35),180,3,10,ATMSL
10.254.242.3,InterfaceOutDiscardsRate(GigabitEthernet0/35),180,3,10,ATMSL
10.254.242.3,InterfaceCRCErrors(GigabitEthernet0/37),120,3,100,ATMSL
10.254.242.3,InterfaceInUtilization(GigabitEthernet0/37),60,3,90,ATMSL
10.254.242.3,InterfaceOutUtilization(GigabitEthernet0/37),60,3,90,ATMSL
10.254.242.3,InterfaceOutUtilization(GigabitEthernet0/38),60,3,90,ATMSL
10.254.242.3,InterfaceOperStatus(GigabitEthernet0/38),60,3,DOWN,ATMSL
10.254.242.3,InterfaceOperStatus(GigabitEthernet0/39),60,3,DOWN,ATMSL
10.254.242.3,InterfaceInErrorsRate(GigabitEthernet0/39),180,3,10,ATMSL
10.254.242.3,InterfaceInErrorsRate(GigabitEthernet0/40),180,3,10,ATMSL
10.254.242.3,InterfaceOutErrorsRate(GigabitEthernet0/40),180,3,10,ATMSL
10.254.242.3,InterfaceInDiscardsRate(GigabitEthernet0/40),180,3,10,ATMSL
10.254.242.3,InterfaceInDiscardsRate(GigabitEthernet0/41),180,3,10,ATMSL
10.254.242.3,InterfaceOutDiscardsRate(GigabitEthernet0/41),180,3,10,ATMSL
10.254.242.3,InterfaceCRCErrors(GigabitEthernet0/43),120,3,100,ATMSL
10.254.242.3,InterfaceInUtilization(GigabitEthernet0/43),60,3,90,ATMSL
10.254.242.3,InterfaceOutUtilization(GigabitEthernet0/43),60,3,90,ATMSL
10.254.242.3,InterfaceInUtilization(GigabitEthernet0/44),60,3,90,ATMSL
10.254.242.3,InterfaceOutUtilization(GigabitEthernet0/44),60,3,90,ATMSL
10.254.242.3,InterfaceOperStatus(GigabitEthernet0/45),60,3,DOWN,ATMSL
10.254.242.3,InterfaceInErrorsRate(GigabitEthernet0/46),180,3,10,ATMSL
10.254.242.3,InterfaceOutErrorsRate(GigabitEthernet0/46),180,3,10,ATMSL
10.254.242.3,InterfaceInDiscardsRate(GigabitEthernet0/46),180,3,10,ATMSL
10.254.242.3,InterfaceOutErrorsRate(GigabitEthernet0/47),180,3,10,ATMSL
10.254.242.3,InterfaceInDiscardsRate(GigabitEthernet0/47),180,3,10,ATMSL
10.254.242.3,InterfaceOutDiscardsRate(GigabitEthernet0/47),180,3,10,ATMSL
10.254.242.3,InterfaceCRCErrors(TenGigabitEthernet1/1),120,3,100,ATMSL
10.254.242.3,InterfaceInUtilization(TenGigabitEthernet1/1),60,3,90,ATMSL
10.254.242.3,InterfaceInUtilization(TenGigabitEthernet1/2),60,3,90,ATMSL
10.254.242.3,InterfaceOutUtilization(TenGigabitEthernet1/2),60,3,90,ATMSL
10.254.242.3,InterfaceOperStatus(FastEthernet0),60,3,DOWN,ATMSL
10.254.242.3,InterfaceInErrorsRate(Tunnel9),180,3,10,ATMSL
10.254.242.3,InterfaceOutErrorsRate(Tunnel9),180,3,10,ATMSL
10.254.242.3,InterfaceOutErrorsRate(Tunnel10),180,3,10,ATMSL
10.254.242.3,InterfaceInDiscardsRate(Tunnel10),180,3,10,ATMSL
10.254.242.3,InterfaceOutDiscardsRate(Tunnel10),180,3,10,ATMSL
10.254.242.3,InterfaceOutUtilization(GigabitEthernet0/39),60,3,90,ATMSL
10.254.242.3,InterfaceOutErrorsRate(GigabitEthernet0/39),180,3,10,ATMSL
10.254.242.3,InterfaceOutDiscardsRate(GigabitEthernet0/39),180,3,10,ATMSL
10.254.242.3,InterfaceOutDiscardsRate(GigabitEthernet0/40),180,3,10,ATMSL
10.254.242.3,InterfaceInErrorsRate(GigabitEthernet0/41),180,3,10,ATMSL
10.254.242.3,InterfaceInUtilization(GigabitEthernet0/42),60,3,90,ATMSL
10.254.242.3,InterfaceInErrorsRate(GigabitEthernet0/42),180,3,10,ATMSL
10.254.242.3,InterfaceInDiscardsRate(GigabitEthernet0/42),180,3,10,ATMSL
10.254.242.3,InterfaceOperStatus(GigabitEthernet0/43),60,3,DOWN,ATMSL
10.254.242.3,InterfaceCRCErrors(GigabitEthernet0/44),120,3,100,ATMSL
10.254.242.3,InterfaceOperStatus(GigabitEthernet0/44),60,3,DOWN,ATMSL
10.254.242.3,InterfaceOutErrorsRate(GigabitEthernet0/44),180,3,10,ATMSL
10.254.242.3,InterfaceCRCErrors(GigabitEthernet0/45),120,3,100,ATMSL
10.254.242.3,InterfaceOutUtilization(GigabitEthernet0/45),60,3,90,ATMSL
10.254.242.3,InterfaceOutErrorsRate(GigabitEthernet0/45),180,3,10,ATMSL
10.254.242.3,InterfaceOutDiscardsRate(GigabitEthernet0/45),180,3,10,ATMSL
10.254.242.3,InterfaceOutUtilization(GigabitEthernet0/46),60,3,90,ATMSL
10.254.242.3,InterfaceOutDiscardsRate(GigabitEthernet0/46),180,3,10,ATMSL
10.254.242.3,InterfaceInErrorsRate(GigabitEthernet0/47),180,3,10,ATMSL
10.254.242.3,InterfaceInUtilization(GigabitEthernet0/48),60,3,90,ATMSL
10.254.242.3,InterfaceInErrorsRate(GigabitEthernet0/48),180,3,10,ATMSL
10.254.242.3,InterfaceInDiscardsRate(GigabitEthernet0/48),180,3,10,ATMSL
10.254.242.3,InterfaceOperStatus(TenGigabitEthernet1/1),60,3,DOWN,ATMSL
10.254.242.3,InterfaceCRCErrors(TenGigabitEthernet1/2),120,3,100,ATMSL
10.254.242.3,InterfaceOperStatus(TenGigabitEthernet1/2),60,3,DOWN,ATMSL
10.254.242.3,InterfaceCRCErrors(FastEthernet0),120,3,100,ATMSL
10.254.242.3,InterfaceOutUtilization(FastEthernet0),60,3,90,ATMSL
10.254.242.3,InterfaceOutErrorsRate(FastEthernet0),180,3,10,ATMSL
10.254.242.3,InterfaceOutDiscardsRate(FastEthernet0),180,3,10,ATMSL
10.254.242.3,InterfaceOutUtilization(Tunnel9),60,3,90,ATMSL
10.254.242.3,InterfaceOutDiscardsRate(Tunnel9),180,3,10,ATMSL
10.254.242.3,InterfaceInErrorsRate(Tunnel10),180,3,10,ATMSL
10.254.242.3,InterfaceOutDiscardsRate(GigabitEthernet0/43),180,3,10,ATMSL
10.254.242.3,InterfaceInErrorsRate(GigabitEthernet0/44),180,3,10,ATMSL
10.254.242.3,InterfaceInUtilization(GigabitEthernet0/45),60,3,90,ATMSL
10.254.242.3,InterfaceInErrorsRate(GigabitEthernet0/45),180,3,10,ATMSL
10.254.242.3,InterfaceInDiscardsRate(GigabitEthernet0/45),180,3,10,ATMSL
10.254.242.3,InterfaceOperStatus(GigabitEthernet0/46),60,3,DOWN,ATMSL
10.254.242.3,InterfaceCRCErrors(GigabitEthernet0/47),120,3,100,ATMSL
10.254.242.3,InterfaceOperStatus(GigabitEthernet0/47),60,3,DOWN,ATMSL
10.254.242.3,InterfaceCRCErrors(GigabitEthernet0/48),120,3,100,ATMSL
10.254.242.3,InterfaceOutUtilization(GigabitEthernet0/48),60,3,90,ATMSL
10.254.242.3,InterfaceOutErrorsRate(GigabitEthernet0/48),180,3,10,ATMSL
10.254.242.3,InterfaceOutDiscardsRate(GigabitEthernet0/48),180,3,10,ATMSL
10.254.242.3,InterfaceOutUtilization(TenGigabitEthernet1/1),60,3,90,ATMSL
10.254.242.3,InterfaceOutDiscardsRate(TenGigabitEthernet1/1),180,3,10,ATMSL
10.254.242.3,InterfaceInErrorsRate(TenGigabitEthernet1/2),180,3,10,ATMSL
10.254.242.3,InterfaceInUtilization(FastEthernet0),60,3,90,ATMSL
10.254.242.3,InterfaceInErrorsRate(FastEthernet0),180,3,10,ATMSL
10.254.242.3,InterfaceInDiscardsRate(FastEthernet0),180,3,10,ATMSL
10.254.242.3,InterfaceOperStatus(Tunnel9),60,3,DOWN,ATMSL
10.254.242.3,InterfaceInDiscardsRate(Tunnel9),180,3,10,ATMSL
10.254.242.3,InterfaceCRCErrors(Tunnel10),120,3,100,ATMSL
10.254.242.3,InterfaceOperStatus(Tunnel10),60,3,DOWN,ATMSL
10.254.241.9,RouterCPUUtilization,60,3,60,ATMSL
10.254.241.9,InterfaceOutDiscardsRate(GigabitEthernet0),180,3,10,ATMSL
10.254.241.9,InterfaceInUtilization(Dot11Radio0),60,3,90,ATMSL
10.254.241.9,InterfaceOutErrorsRate(GigabitEthernet0),180,3,10,ATMSL
10.254.241.9,InterfaceOutDiscardsRate(Dot11Radio0),180,3,10,ATMSL
10.254.241.9,InterfaceCRCErrors(GigabitEthernet0),120,3,100,ATMSL
10.254.241.9,InterfaceCRCErrors(Dot11Radio1),120,3,100,ATMSL
10.254.241.9,InterfaceInErrorsRate(Dot11Radio0),180,3,10,ATMSL
10.254.241.9,InterfaceInDiscardsRate(BVI1),180,3,10,ATMSL
10.254.241.9,InterfaceInUtilization(GigabitEthernet0),60,3,90,ATMSL
10.254.241.9,InterfaceOutErrorsRate(Dot11Radio1),180,3,10,ATMSL
10.254.241.9,InterfaceOutUtilization(Dot11Radio1),60,3,90,ATMSL
10.254.241.10,InterfaceInDiscardsRate(Dot11Radio1),180,3,10,ATMSL
10.254.241.10,InterfaceOperStatus(Dot11Radio0),60,3,DOWN,ATMSL
10.254.241.10,RouterCPUUtilization,60,3,60,ATMSL
10.254.241.10,InterfaceOutDiscardsRate(BVI1),180,3,10,ATMSL
10.254.241.10,InterfaceInUtilization(Dot11Radio0),60,3,90,ATMSL
10.254.241.10,InterfaceInDiscardsRate(BVI1),180,3,10,ATMSL
10.254.241.10,InterfaceOutErrorsRate(Dot11Radio1),180,3,10,ATMSL
10.254.241.10,InterfaceInErrorsRate(Dot11Radio0),180,3,10,ATMSL
10.254.241.10,InterfaceOutUtilization(Dot11Radio1),60,3,90,ATMSL
10.254.241.10,InterfaceOutDiscardsRate(GigabitEthernet0),180,3,10,ATMSL
10.254.241.10,InterfaceInDiscardsRate(GigabitEthernet0),180,3,10,ATMSL
10.254.241.9,InterfaceOutDiscardsRate(Dot11Radio1),180,3,10,ATMSL
10.254.241.9,InterfaceInDiscardsRate(Dot11Radio0),180,3,10,ATMSL
10.254.241.9,InterfaceInDiscardsRate(Dot11Radio1),180,3,10,ATMSL
10.254.241.9,InterfaceInUtilization(GigabitEthernet0.1),60,3,90,ATMSL
10.254.241.9,PacketLoss,60,3,10,ATMSL
10.254.241.9,ResponseTime,60,3,250,ATMSL
10.254.241.9,InterfaceOutErrorsRate(Dot11Radio0),180,3,10,ATMSL
10.254.241.9,CiscoMemoryUtilization,60,3,75,ATMSL
10.254.241.9,InterfaceInErrorsRate(BVI1),180,3,10,ATMSL
10.254.241.9,InterfaceCRCErrors(Dot11Radio0),120,3,100,ATMSL
10.254.241.9,Availability,10,12,0,ATMSL
10.254.241.9,InterfaceOutErrorsRate(GigabitEthernet0.1),180,3,10,ATMSL
10.254.241.10,InterfaceOutUtilization(Dot11Radio0),60,3,90,ATMSL
10.254.241.10,InterfaceOperStatus(BVI1),60,3,DOWN,ATMSL
10.254.241.10,InterfaceInUtilization(Dot11Radio1),60,3,90,ATMSL
10.254.241.10,InterfaceInUtilization(GigabitEthernet0.1),60,3,90,ATMSL
10.254.241.10,InterfaceInUtilization(BVI1),60,3,90,ATMSL
10.254.241.10,ResponseTime,60,3,250,ATMSL
10.254.241.10,InterfaceOutUtilization(BVI1),60,3,90,ATMSL
10.254.241.10,InterfaceInErrorsRate(Dot11Radio1),180,3,10,ATMSL
3.3.3.2,PacketLoss,60,3,10,ATMSL
10.254.241.9,InterfaceCRCErrors(BVI1),120,3,100,ATMSL
10.254.241.9,InterfaceOperStatus(Dot11Radio1),60,3,DOWN,ATMSL
10.254.241.9,InterfaceOutErrorsRate(BVI1),180,3,10,ATMSL
10.254.241.9,InterfaceInErrorsRate(GigabitEthernet0.1),180,3,10,ATMSL
10.254.241.9,InterfaceOperStatus(GigabitEthernet0),60,3,DOWN,ATMSL
10.254.241.9,InterfaceInErrorsRate(Dot11Radio1),180,3,10,ATMSL
10.254.241.9,InterfaceOperStatus(Dot11Radio0),60,3,DOWN,ATMSL
10.254.241.9,InterfaceOutUtilization(Dot11Radio0),60,3,90,ATMSL
10.254.241.9,InterfaceOutUtilization(GigabitEthernet0),60,3,90,ATMSL
10.254.241.9,InterfaceInErrorsRate(GigabitEthernet0),180,3,10,ATMSL
10.254.241.9,InterfaceInDiscardsRate(GigabitEthernet0.1),180,3,10,ATMSL
10.254.241.9,InterfaceInUtilization(BVI1),60,3,90,ATMSL
10.254.241.10,InterfaceCRCErrors(GigabitEthernet0),120,3,100,ATMSL
10.254.241.10,InterfaceCRCErrors(Dot11Radio0),120,3,100,ATMSL
10.254.241.9,InterfaceInDiscardsRate(GigabitEthernet0),180,3,10,ATMSL
10.254.241.9,InterfaceInUtilization(Dot11Radio1),60,3,90,ATMSL
10.254.241.9,InterfaceOperStatus(GigabitEthernet0.1),60,3,DOWN,ATMSL
10.254.241.9,InterfaceOutDiscardsRate(GigabitEthernet0.1),180,3,10,ATMSL
10.254.241.9,InterfaceOutUtilization(GigabitEthernet0.1),60,3,90,ATMSL
10.254.241.9,InterfaceOutUtilization(BVI1),60,3,90,ATMSL
10.254.241.9,InterfaceOperStatus(BVI1),60,3,DOWN,ATMSL
10.254.241.9,InterfaceCRCErrors(GigabitEthernet0.1),120,3,100,ATMSL
10.254.241.9,InterfaceOutDiscardsRate(BVI1),180,3,10,ATMSL
10.254.241.10,InterfaceInErrorsRate(BVI1),180,3,10,ATMSL
10.254.241.10,InterfaceInDiscardsRate(Dot11Radio0),180,3,10,ATMSL
10.254.241.10,InterfaceCRCErrors(Dot11Radio1),120,3,100,ATMSL
10.254.241.10,InterfaceOperStatus(Dot11Radio1),60,3,DOWN,ATMSL
10.254.241.10,InterfaceOutUtilization(GigabitEthernet0.1),60,3,90,ATMSL
10.254.241.10,InterfaceOutDiscardsRate(GigabitEthernet0.1),180,3,10,ATMSL
10.254.241.10,InterfaceInErrorsRate(GigabitEthernet0.1),180,3,10,ATMSL
10.254.241.10,InterfaceInUtilization(GigabitEthernet0),60,3,90,ATMSL
10.254.241.10,CiscoMemoryUtilization,60,3,75,ATMSL
10.254.241.10,InterfaceOutErrorsRate(GigabitEthernet0),180,3,10,ATMSL
10.254.241.10,InterfaceOperStatus(GigabitEthernet0.1),60,3,DOWN,ATMSL
10.254.241.10,PacketLoss,60,3,10,ATMSL
3.3.3.2,InterfaceOutUtilization(GigabitEthernet0/0),60,3,90,ATMSL
3.3.3.2,InterfaceCRCErrors(FastEthernet1/1),120,3,100,ATMSL
3.3.3.2,CiscoMemoryUtilization,60,3,75,ATMSL
3.3.3.2,InterfaceOutErrorsRate(FastEthernet1/1),180,3,10,ATMSL
3.3.3.2,InterfaceCRCErrors(GigabitEthernet0/0),120,3,100,ATMSL
3.3.3.2,InterfaceOutErrorsRate(GigabitEthernet0/0),180,3,10,ATMSL
3.3.3.2,InterfaceOutUtilization(GigabitEthernet0/1),60,3,90,ATMSL
3.3.3.2,InterfaceInDiscardsRate(Tunnel10),180,3,10,ATMSL
3.3.3.2,InterfaceCRCErrors(Tunnel12),120,3,100,ATMSL
3.3.3.2,InterfaceCRCErrors(GigabitEthernet0/1),120,3,100,ATMSL
3.3.3.2,InterfaceOutErrorsRate(Tunnel10),180,3,10,ATMSL
192.168.248.21,Processor Usage: Per CPU,60,3,90,ATMSL
192.168.248.21,Availability,10,12,0,ATMSL
192.168.248.21,Citrix Licensing - Average License Check-Out Response Time,60,3,30,ATMSL
10.254.241.10,InterfaceInDiscardsRate(GigabitEthernet0.1),180,3,10,ATMSL
10.254.241.10,InterfaceOutErrorsRate(BVI1),180,3,10,ATMSL
10.254.241.10,InterfaceCRCErrors(BVI1),120,3,100,ATMSL
10.254.241.10,InterfaceOutErrorsRate(GigabitEthernet0.1),180,3,10,ATMSL
10.254.241.10,InterfaceInErrorsRate(GigabitEthernet0),180,3,10,ATMSL
10.254.241.10,InterfaceOutUtilization(GigabitEthernet0),60,3,90,ATMSL
10.254.241.10,InterfaceOperStatus(GigabitEthernet0),60,3,DOWN,ATMSL
10.254.241.10,InterfaceOutDiscardsRate(Dot11Radio0),180,3,10,ATMSL
10.254.241.10,InterfaceCRCErrors(GigabitEthernet0.1),120,3,100,ATMSL
10.254.241.10,Availability,10,12,0,ATMSL
10.254.241.10,InterfaceOutErrorsRate(Dot11Radio0),180,3,10,ATMSL
10.254.241.10,InterfaceOutDiscardsRate(Dot11Radio1),180,3,10,ATMSL
3.3.3.2,InterfaceCRCErrors(FastEthernet1/0),120,3,100,ATMSL
3.3.3.2,ResponseTime,60,3,250,ATMSL
3.3.3.2,InterfaceInUtilization(FastEthernet1/0),60,3,90,ATMSL
3.3.3.2,InterfaceInErrorsRate(Tunnel12),180,3,10,ATMSL
3.3.3.2,InterfaceInErrorsRate(FastEthernet1/0),180,3,10,ATMSL
3.3.3.2,InterfaceOutDiscardsRate(FastEthernet1/0),180,3,10,ATMSL
3.3.3.2,InterfaceInErrorsRate(GigabitEthernet0/0),180,3,10,ATMSL
3.3.3.2,InterfaceOperStatus(Tunnel12),60,3,DOWN,ATMSL
3.3.3.2,Availability,10,12,0,ATMSL
3.3.3.2,InterfaceInUtilization(Tunnel12),60,3,90,ATMSL
3.3.3.2,InterfaceInErrorsRate(Tunnel10),180,3,10,ATMSL
3.3.3.2,InterfaceOutDiscardsRate(GigabitEthernet0/0),180,3,10,ATMSL
3.3.3.2,InterfaceOperStatus(FastEthernet1/1),60,3,DOWN,ATMSL
3.3.3.2,InterfaceInErrorsRate(FastEthernet1/1),180,3,10,ATMSL
3.3.3.2,InterfaceInDiscardsRate(FastEthernet1/0),180,3,10,ATMSL
3.3.3.2,InterfaceInDiscardsRate(FastEthernet1/1),180,3,10,ATMSL
3.3.3.2,InterfaceOutDiscardsRate(Tunnel12),180,3,10,ATMSL
3.3.3.2,InterfaceOutErrorsRate(GigabitEthernet0/1),180,3,10,ATMSL
3.3.3.2,InterfaceInDiscardsRate(Tunnel12),180,3,10,ATMSL
3.3.3.2,InterfaceCRCErrors(Tunnel10),120,3,100,ATMSL
3.3.3.2,InterfaceOutUtilization(FastEthernet1/0),60,3,90,ATMSL
3.3.3.2,InterfaceOutDiscardsRate(Tunnel10),180,3,10,ATMSL
3.3.3.2,InterfaceInUtilization(GigabitEthernet0/1),60,3,90,ATMSL
3.3.3.2,InterfaceOperStatus(FastEthernet1/0),60,3,DOWN,ATMSL
3.3.3.2,InterfaceOperStatus(Tunnel10),60,3,DOWN,ATMSL
3.3.3.2,InterfaceInErrorsRate(GigabitEthernet0/1),180,3,10,ATMSL
3.3.3.2,InterfaceOutDiscardsRate(FastEthernet1/1),180,3,10,ATMSL
3.3.3.2,InterfaceOutUtilization(Tunnel12),60,3,90,ATMSL
3.3.3.2,InterfaceInUtilization(GigabitEthernet0/0),60,3,90,ATMSL
3.3.3.2,InterfaceInDiscardsRate(GigabitEthernet0/1),180,3,10,ATMSL
3.3.3.2,InterfaceInUtilization(FastEthernet1/1),60,3,90,ATMSL
3.3.3.2,InterfaceOutUtilization(Tunnel10),60,3,90,ATMSL
3.3.3.2,InterfaceOutErrorsRate(Tunnel12),180,3,10,ATMSL
3.3.3.2,InterfaceOperStatus(GigabitEthernet0/0),60,3,DOWN,ATMSL
3.3.3.2,InterfaceOutErrorsRate(FastEthernet1/0),180,3,10,ATMSL
3.3.3.2,InterfaceOutDiscardsRate(GigabitEthernet0/1),180,3,10,ATMSL
3.3.3.2,InterfaceOutUtilization(FastEthernet1/1),60,3,90,ATMSL
3.3.3.2,InterfaceInDiscardsRate(GigabitEthernet0/0),180,3,10,ATMSL
